comparison_id,task,category,prompt_id,budget,mode,num_subtasks,num_skipped,tier_fast,tier_verify,tier_deep,planner_cost,pyrrhus_cost,baseline_cost,pyrrhus_quality,pyrrhus_relevance,pyrrhus_completeness,pyrrhus_coherence,pyrrhus_conciseness,baseline_quality,baseline_relevance,baseline_completeness,baseline_coherence,baseline_conciseness,pyrrhus_word_count,pyrrhus_ttr,pyrrhus_compression,pyrrhus_ngram_rep,pyrrhus_avg_sent_len,pyrrhus_fillers,baseline_word_count,baseline_ttr,baseline_compression,baseline_ngram_rep,baseline_avg_sent_len,baseline_fillers,cost_savings_pct,quality_delta
e8dfa1e0-2ee5-486c-bb77-c14cbbf26963,"In the field of quantum physics, what is superposition, and how does it relate to the phenomenon of quantum entanglement?",stem,46091167,0.04,capped,4,0,0,4,0,0.00014655,0.0026484,0.01366,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,2262,0.2356,0.3208,0.0849,19.01,8,969,0.2993,0.4161,0.06,13.84,1,80.61,0.0
3aaf478c-b7e4-4e93-8836-01f2707c22ce,"In the field of quantum physics, what is superposition, and how does it relate to the phenomenon of quantum entanglement?",stem,46091167,0.08,capped,4,0,0,4,0,0.00019635,0.0021855,0.01341,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,2043,0.2286,0.3214,0.0935,19.27,0,961,0.2986,0.4078,0.0694,17.47,2,83.7,0.0
efee63aa-22a1-4fc1-9669-f316e0e036a5,"In the field of quantum physics, what is superposition, and how does it relate to the phenomenon of quantum entanglement?",stem,46091167,0.16,capped,4,0,1,3,0,0.00016155,0.00123345,0.01432,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,1165,0.2635,0.3296,0.1255,22.84,0,991,0.2967,0.4023,0.0636,14.79,1,91.39,0.0
93a5f1d1-d90b-460b-a642-635c0fb4e883,Consider a satellite that is in a circular orbit around the Earth. The speed of the satellite decreases. What will happen to the satellite's orbital radius and period of revolution? Please justify your answer using principles of physics.,stem,67710207,0.02,capped,4,0,2,2,0,0.0002247,0.00153225,5.625e-05,10.0,10.0,10.0,10.0,10.0,,,,,,1249,0.2106,0.3123,0.1658,20.82,1,0,0,0,0,0,0,-2624.0,10.0
fffc4415-306a-46c9-a822-942d5dfc4868,Consider a satellite that is in a circular orbit around the Earth. The speed of the satellite decreases. What will happen to the satellite's orbital radius and period of revolution? Please justify your answer using principles of physics.,stem,67710207,0.04,capped,3,0,0,3,0,0.0002079,0.0019029,0.01108625,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,1341,0.182,0.2961,0.2033,25.3,0,713,0.317,0.4256,0.0699,16.58,0,82.84,0.0
632683a1-059b-44d3-86af-30a7f126ff22,Consider a satellite that is in a circular orbit around the Earth. The speed of the satellite decreases. What will happen to the satellite's orbital radius and period of revolution? Please justify your answer using principles of physics.,stem,67710207,0.08,capped,4,0,1,3,0,0.0002505,0.00178125,0.01029625,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,1236,0.1909,0.3012,0.2047,23.32,1,655,0.2916,0.3956,0.1099,16.79,0,82.7,0.0
891b774f-de1b-4150-aa1b-3428fe6d8199,Consider a satellite that is in a circular orbit around the Earth. The speed of the satellite decreases. What will happen to the satellite's orbital radius and period of revolution? Please justify your answer using principles of physics.,stem,67710207,0.16,capped,4,0,2,2,0,0.0002325,0.0013816,0.01053625,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,1169,0.2267,0.3436,0.1186,21.25,1,674,0.3516,0.4404,0.0687,18.72,0,86.89,0.0
59d48dbc-dddf-403c-bbf0-15044b334dde,"Photosynthesis is a vital process for life on Earth. Could you outline the two main stages of photosynthesis, including where they take place within the chloroplast, and the primary inputs and outputs for each stage?",stem,80635012,0.02,capped,3,0,2,1,0,0.0001725,0.000918,0.00520125,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,743,0.3136,0.3498,0.0865,16.89,0,310,0.5065,0.4936,0.0165,12.92,0,82.35,0.0
aeefbfe9-37a4-40ec-b420-bb6fecb3301d,"Photosynthesis is a vital process for life on Earth. Could you outline the two main stages of photosynthesis, including where they take place within the chloroplast, and the primary inputs and outputs for each stage?",stem,80635012,0.04,capped,3,0,1,2,0,0.0001431,0.00096315,0.01081125,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,726,0.3457,0.3706,0.0586,13.96,0,599,0.3523,0.3995,0.0661,18.15,0,91.09,0.0
1f53fca7-bc0d-4a5e-a527-952aa746b498,"Photosynthesis is a vital process for life on Earth. Could you outline the two main stages of photosynthesis, including where they take place within the chloroplast, and the primary inputs and outputs for each stage?",stem,80635012,0.08,capped,3,0,3,0,0,0.0001665,0.0007438,0.01014125,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,727,0.3177,0.3505,0.0873,16.16,0,599,0.374,0.4147,0.0432,18.15,0,92.67,0.0
ae240d02-9f64-412a-ace9-40d04b1dd830,"Photosynthesis is a vital process for life on Earth. Could you outline the two main stages of photosynthesis, including where they take place within the chloroplast, and the primary inputs and outputs for each stage?",stem,80635012,0.16,capped,3,0,0,3,0,0.0001455,0.0009006,0.01181125,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,561,0.369,0.3599,0.0918,18.7,0,649,0.3482,0.3661,0.0607,16.64,0,92.38,0.0
834adae4-99d7-48bb-abc4-97f5aa3a634a,What is the central dogma of molecular biology? What processes are involved? Who named this?,stem,57239570,0.02,capped,4,0,2,2,0,0.0001362,0.0011893,0.00567375,10.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,968,0.3678,0.3688,0.0631,18.26,0,384,0.4219,0.4432,0.0412,13.24,0,79.04,1.0
d12ce20a-eaed-4761-9c60-7e61d1c72a9d,What is the central dogma of molecular biology? What processes are involved? Who named this?,stem,57239570,0.04,capped,4,0,3,1,0,0.0001344,0.00043585,0.00856375,9.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,372,0.4059,0.4003,0.0997,21.88,1,605,0.4099,0.4346,0.0366,14.07,0,94.91,-1.0
567daf8c-dcd0-4635-8a94-c4ddac5c2a0b,What is the central dogma of molecular biology? What processes are involved? Who named this?,stem,57239570,0.08,capped,4,0,3,1,0,0.0001344,0.00046905,0.00911375,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,426,0.3826,0.3901,0.1281,21.3,0,637,0.4286,0.4348,0.0398,14.16,0,94.85,0.0
b9912c72-cb85-4806-a40b-f184ac9c49b2,What is the central dogma of molecular biology? What processes are involved? Who named this?,stem,57239570,0.16,capped,4,0,2,2,0,0.0001356,0.0008718,0.00916375,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,721,0.3786,0.3906,0.068,18.97,0,639,0.4272,0.4433,0.0381,14.52,1,90.49,0.0
d4c09c3b-b69a-4db0-b750-d169f15583df,"Describe the process and write out the balanced chemical equation for the reaction that occurs when solid calcium carbonate reacts with hydrochloric acid to form aqueous calcium chloride, carbon dioxide, and water. What type of reaction is this, and what observations might indicate that the reaction is taking place?",stem,30694245,0.02,capped,4,0,2,2,0,0.0001656,0.0010756,0.00261875,10.0,10.0,10.0,10.0,9.0,9.0,10.0,8.0,10.0,9.0,921,0.3029,0.3594,0.1308,18.42,1,163,0.546,0.5153,0.019,10.87,0,58.93,1.0
2f8f72b1-a539-4fc5-8084-2963ad886385,"Describe the process and write out the balanced chemical equation for the reaction that occurs when solid calcium carbonate reacts with hydrochloric acid to form aqueous calcium chloride, carbon dioxide, and water. What type of reaction is this, and what observations might indicate that the reaction is taking place?",stem,30694245,0.04,capped,4,0,2,2,0,0.0001932,0.0011235,0.00846875,9.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,984,0.2856,0.3406,0.137,16.4,0,474,0.3987,0.4195,0.0498,15.8,0,86.73,-1.0
26fbd32b-3953-47b5-b55b-7149ec413821,"Describe the process and write out the balanced chemical equation for the reaction that occurs when solid calcium carbonate reacts with hydrochloric acid to form aqueous calcium chloride, carbon dioxide, and water. What type of reaction is this, and what observations might indicate that the reaction is taking place?",stem,30694245,0.08,capped,4,0,3,1,0,0.0002064,0.00096445,0.00881875,9.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,795,0.2579,0.3151,0.1604,16.22,0,518,0.4131,0.4196,0.0495,14.0,1,89.06,-1.0
9a862af2-46a8-439f-89f3-c40e45c5d934,"Describe the process and write out the balanced chemical equation for the reaction that occurs when solid calcium carbonate reacts with hydrochloric acid to form aqueous calcium chloride, carbon dioxide, and water. What type of reaction is this, and what observations might indicate that the reaction is taking place?",stem,30694245,0.16,capped,4,0,1,3,0,0.0002058,0.00140185,0.00818875,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,894,0.2562,0.3032,0.2445,23.53,2,489,0.407,0.4279,0.0235,14.82,0,82.88,0.0
102a2f15-e7de-4160-8297-df6b81e955bc,"Please explain the differences between exothermic and endothermic reactions, and include the criteria you used to distinguish between them. Additionally, please provide a real-world example to illustrate your explanation.",stem,65106343,0.02,capped,4,0,0,4,0,0.0002127,0.0020475,0.00910625,10.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,1741,0.2148,0.2981,0.1834,20.01,1,574,0.3101,0.3769,0.1402,10.63,0,77.52,1.0
6ed5a786-8773-4a78-bede-576f7c3c7c68,"Please explain the differences between exothermic and endothermic reactions, and include the criteria you used to distinguish between them. Additionally, please provide a real-world example to illustrate your explanation.",stem,65106343,0.04,capped,5,0,2,3,0,0.0001833,0.00116095,0.01132625,8.0,9.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,1051,0.2902,0.3357,0.1118,18.12,1,698,0.3266,0.3966,0.1058,12.69,0,89.75,-2.0
14cd9d71-536f-425f-bb21-ce0ad9903d49,"Please explain the differences between exothermic and endothermic reactions, and include the criteria you used to distinguish between them. Additionally, please provide a real-world example to illustrate your explanation.",stem,65106343,0.08,capped,4,0,0,4,0,0.0002037,0.00217125,0.01024625,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,1998,0.2032,0.2939,0.189,18.85,2,631,0.3534,0.3925,0.0968,15.02,0,78.81,0.0
1806cc5f-62cf-43b3-8a3b-e1849ff60bdf,"Please explain the differences between exothermic and endothermic reactions, and include the criteria you used to distinguish between them. Additionally, please provide a real-world example to illustrate your explanation.",stem,65106343,0.16,capped,4,0,2,2,0,0.0001557,0.0011249,0.01053625,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,1186,0.2681,0.3329,0.1341,19.13,1,702,0.3148,0.3677,0.1307,15.95,0,89.32,-1.0
93d49777-7b96-4323-9af4-b88889e0e576,"The city of Vega intends to build a bridge that will span the Vegona River, covering a distance of 1.8 kilometers. The proposed location falls within a seismically active area that has experienced several high-magnitude earthquakes. Given these circumstances, what would be the best approach to constructing the bridge?",stem,11060974,0.02,capped,3,0,0,3,0,0.00019005,0.0037968,0.0051275,9.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,3319,0.2769,0.3296,0.1039,19.87,0,343,0.5277,0.5123,0.0149,16.33,0,25.95,1.0
2475e4ad-f5c9-4155-a5cd-f5574e491caa,"The city of Vega intends to build a bridge that will span the Vegona River, covering a distance of 1.8 kilometers. The proposed location falls within a seismically active area that has experienced several high-magnitude earthquakes. Given these circumstances, what would be the best approach to constructing the bridge?",stem,11060974,0.04,capped,3,0,0,3,0,0.00015825,0.00426075,0.0169575,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,3852,0.2469,0.3221,0.071,22.66,1,1098,0.4208,0.4324,0.0333,16.15,0,74.87,-1.0
ebbdd9ca-ffa7-4613-901f-f1fc2be7f58d,"The city of Vega intends to build a bridge that will span the Vegona River, covering a distance of 1.8 kilometers. The proposed location falls within a seismically active area that has experienced several high-magnitude earthquakes. Given these circumstances, what would be the best approach to constructing the bridge?",stem,11060974,0.08,capped,3,0,0,3,0,0.00014565,0.0044115,0.0160975,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,3800,0.2458,0.319,0.092,21.11,0,1087,0.4232,0.4306,0.0267,14.89,0,72.6,-1.0
dd2be13b-0310-4fe8-9335-ddc0e91ee393,"The city of Vega intends to build a bridge that will span the Vegona River, covering a distance of 1.8 kilometers. The proposed location falls within a seismically active area that has experienced several high-magnitude earthquakes. Given these circumstances, what would be the best approach to constructing the bridge?",stem,11060974,0.16,capped,3,0,0,2,1,0.00015285,0.02184285,0.0160375,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,3452,0.2833,0.3456,0.0427,21.85,1,1112,0.4101,0.4258,0.0213,15.23,0,-36.2,-1.0
34d48f1d-bd2a-4d7d-ad7e-8fccee4e9c50,You have been tasked with designing a solar-powered water heating system for a residential building. Describe the key components and considerations you would include in your design. Design a five-step workflow.,stem,14343420,0.02,capped,5,0,1,4,0,0.0002844,0.00552385,4.875e-05,9.0,9.0,9.0,9.0,8.0,,,,,,4172,0.2133,0.3234,0.113,22.07,0,0,0,0,0,0,0,-11230.97,9.0
9d666b25-8bb2-4296-91c0-c775e7a24ba9,You have been tasked with designing a solar-powered water heating system for a residential building. Describe the key components and considerations you would include in your design. Design a five-step workflow.,stem,14343420,0.04,capped,5,0,0,5,0,0.0002712,0.00606345,0.01749875,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,4407,0.2144,0.3158,0.1139,23.69,0,1262,0.3796,0.4079,0.0296,14.85,0,65.35,-1.0
16bac083-3dfd-4bc8-9366-6a2155a6c2f3,You have been tasked with designing a solar-powered water heating system for a residential building. Describe the key components and considerations you would include in your design. Design a five-step workflow.,stem,14343420,0.08,capped,5,0,0,5,0,0.000273,0.00576255,0.01975875,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,4404,0.2318,0.3363,0.0837,18.43,0,1394,0.3702,0.4107,0.0267,14.67,0,70.84,-1.0
88a76336-c38a-494a-a906-b8e98994ce86,You have been tasked with designing a solar-powered water heating system for a residential building. Describe the key components and considerations you would include in your design. Design a five-step workflow.,stem,14343420,0.16,capped,5,0,0,4,1,0.0002982,0.0256971,0.01899875,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,3886,0.2512,0.341,0.0702,18.42,0,1274,0.4097,0.4196,0.021,14.48,0,-35.26,-1.0
669a3740-8266-49e2-8015-a78bdefba93d,"Please describe the concept of machine learning. Could you elaborate on the differences between supervised, unsupervised, and reinforcement learning? Provide real-world examples of each.",stem,24063625,0.02,capped,5,0,1,4,0,0.00022215,0.00261575,0.00651,10.0,10.0,10.0,10.0,9.0,9.0,10.0,8.0,10.0,10.0,2362,0.3196,0.3566,0.0767,19.52,0,461,0.4534,0.4845,0.0362,14.87,0,59.82,1.0
ff4595d7-12fa-4ed8-9bd4-db80e6733b39,"Please describe the concept of machine learning. Could you elaborate on the differences between supervised, unsupervised, and reinforcement learning? Provide real-world examples of each.",stem,24063625,0.04,capped,5,0,1,4,0,0.00023535,0.0032527,0.01773,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,3147,0.2628,0.329,0.136,18.3,2,1253,0.3903,0.4311,0.0306,15.28,0,81.65,0.0
b2ad7ba0-0240-45ef-a2ad-d6d699ab6c43,"Please describe the concept of machine learning. Could you elaborate on the differences between supervised, unsupervised, and reinforcement learning? Provide real-world examples of each.",stem,24063625,0.08,capped,5,0,1,4,0,0.00018615,0.00362925,0.0176,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,3312,0.2766,0.3496,0.079,18.82,3,1200,0.4075,0.4353,0.0197,17.39,0,79.38,0.0
f1c965d7-9428-419a-8e25-2eb20122c1b4,"Please describe the concept of machine learning. Could you elaborate on the differences between supervised, unsupervised, and reinforcement learning? Provide real-world examples of each.",stem,24063625,0.16,capped,3,0,1,2,0,0.00014355,0.0017195,0.01842,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,1677,0.3089,0.3202,0.2127,19.73,2,1266,0.3807,0.4122,0.0346,17.34,0,90.67,0.0
17721a07-8396-4316-9cff-25dc40e8c931,How have the Alps and Rhine River influenced settlement and agriculture in Western Europe? List three impacts.,stem,25568812,0.02,capped,3,0,0,3,0,0.00017415,0.00135015,0.006045,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,1274,0.4097,0.3966,0.0402,20.22,0,441,0.5578,0.4905,0.0186,17.64,1,77.67,0.0
7e7b4289-b8d2-4715-85ae-4fcdcad1b246,How have the Alps and Rhine River influenced settlement and agriculture in Western Europe? List three impacts.,stem,25568812,0.04,capped,3,0,0,3,0,0.00013575,0.00116565,0.006575,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1026,0.4405,0.4192,0.0263,19.36,0,497,0.5433,0.4837,0.0271,17.14,1,82.27,0.0
738f0296-c66a-4dca-9aeb-2446082f710d,How have the Alps and Rhine River influenced settlement and agriculture in Western Europe? List three impacts.,stem,25568812,0.08,capped,3,0,0,3,0,0.00013155,0.0010851,0.006455,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,984,0.4461,0.409,0.0231,25.89,0,486,0.5288,0.4803,0.019,18.69,1,83.19,0.0
010df1b3-32f7-482b-b7ba-566fa9fcc3cf,How have the Alps and Rhine River influenced settlement and agriculture in Western Europe? List three impacts.,stem,25568812,0.16,capped,3,0,0,3,0,0.00012735,0.0008022,0.006495,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,696,0.4497,0.4129,0.0344,21.75,0,498,0.5161,0.4806,0.0186,18.44,1,87.65,0.0
5bd04782-3e7d-4ce2-b00a-b9f885f416fd,"Provide insights into the correlation between economic indicators such as GDP, inflation, and unemployment rates. Explain how fiscal and monetary policies affect those indicators.",humanities,47292991,0.02,capped,4,0,0,4,0,0.0001611,0.0033543,0.00327625,9.0,9.0,9.0,9.0,8.0,7.0,8.0,6.0,8.0,7.0,3196,0.2065,0.3004,0.1025,18.47,0,238,0.5672,0.5366,0.0218,14.0,0,-2.38,2.0
2f1073d1-3b86-4391-8c07-0cc1bc31d9b2,"Provide insights into the correlation between economic indicators such as GDP, inflation, and unemployment rates. Explain how fiscal and monetary policies affect those indicators.",humanities,47292991,0.04,capped,4,0,0,4,0,0.0001611,0.0031347,0.01576625,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,2947,0.2202,0.3025,0.1091,19.65,0,1003,0.3848,0.394,0.0499,12.86,0,80.12,-1.0
29cac2c9-b83a-463f-bc82-c586e562afc7,"Provide insights into the correlation between economic indicators such as GDP, inflation, and unemployment rates. Explain how fiscal and monetary policies affect those indicators.",humanities,47292991,0.08,capped,4,0,0,4,0,0.0001695,0.0041715,0.01743625,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,4043,0.2115,0.3079,0.0952,19.44,0,1070,0.3589,0.369,0.0854,11.63,0,76.08,-1.0
753ee84b-557f-4f03-94bd-59d6be3a2f38,"Provide insights into the correlation between economic indicators such as GDP, inflation, and unemployment rates. Explain how fiscal and monetary policies affect those indicators.",humanities,47292991,0.16,capped,4,0,0,4,0,0.0001533,0.00368055,0.01859625,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,3470,0.2072,0.2967,0.0984,20.41,1,1167,0.3453,0.3614,0.0601,14.59,0,80.21,0.0
766d6c72-fc87-4650-819e-0975dd38c641,How do the stages of life shape our understanding of time and mortality?,humanities,68280443,0.02,capped,3,0,0,3,0,0.0001416,0.00248955,0.00377875,10.0,10.0,10.0,10.0,9.0,7.0,8.0,6.0,8.0,7.0,2447,0.3085,0.3661,0.0534,20.39,1,285,0.5719,0.5279,0.0108,16.76,1,34.12,3.0
53813c41-cf7f-41b3-ade6-788cfc16eb3d,How do the stages of life shape our understanding of time and mortality?,humanities,68280443,0.04,capped,4,0,0,4,0,0.0001662,0.0028098,0.01539875,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,2659,0.3174,0.3777,0.058,20.61,0,1171,0.3817,0.4257,0.0392,15.21,1,81.75,-1.0
aa224972-8ce3-4ad3-a91b-042b2d20beaf,How do the stages of life shape our understanding of time and mortality?,humanities,68280443,0.08,capped,4,0,0,4,0,0.0002184,0.0028731,0.01545875,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,2778,0.3056,0.3671,0.0643,21.37,2,1179,0.3859,0.4252,0.0335,18.71,2,81.41,-1.0
1a4ab2f1-a1ef-4478-b6a8-43f9f0002bc7,How do the stages of life shape our understanding of time and mortality?,humanities,68280443,0.16,capped,4,0,0,3,1,0.0002118,0.0106198,0.01229875,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,2402,0.3339,0.3869,0.0387,23.32,2,935,0.4128,0.4474,0.0373,15.58,1,13.65,0.0
34fe3fcc-4f44-4a32-862d-7e4eaeeda744,Discuss antitrust laws and their impact on market competition. Compare the antitrust laws in US and China along with some case studies.,humanities,60780117,0.02,capped,5,0,0,5,0,0.0002517,0.0056436,0.00471125,7.0,8.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,8.0,5387,0.2267,0.3138,0.1039,23.12,0,342,0.576,0.4915,0.0089,18.0,0,-19.79,0.0
6862df5a-d9cc-4b39-b542-6fcce68b81d8,Discuss antitrust laws and their impact on market competition. Compare the antitrust laws in US and China along with some case studies.,humanities,60780117,0.04,capped,5,0,0,5,0,0.0002511,0.00587565,0.01946125,7.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,8.0,5524,0.2257,0.3141,0.1125,22.73,1,1328,0.4352,0.4321,0.0114,16.6,0,69.81,-2.0
7158e733-3c05-4de0-9ebe-34480e9f4dcd,Discuss antitrust laws and their impact on market competition. Compare the antitrust laws in US and China along with some case studies.,humanities,60780117,0.08,capped,4,0,0,4,0,0.0002037,0.00425115,0.02050125,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,3953,0.2788,0.3454,0.0581,19.47,0,1408,0.4297,0.4316,0.0188,18.29,1,79.26,0.0
f2e9db75-edca-4e3d-99f2-bc040e29b682,Discuss antitrust laws and their impact on market competition. Compare the antitrust laws in US and China along with some case studies.,humanities,60780117,0.16,capped,5,0,0,4,1,0.0002607,0.0234194,0.02139125,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,4941,0.2613,0.3436,0.056,22.16,1,1432,0.4085,0.4239,0.0171,18.6,1,-9.48,0.0
66e943b7-6875-487c-8953-19b5dec8672c,"Create a lesson plan that integrates drama, mime or theater techniques into a history class. Duration: 3 class periods (each lasts for 45 minutes) for 3 days
Topic: Opium Wars between China and Britain
Grade level: 9-10",humanities,62739310,0.02,capped,4,0,1,3,0,0.00024975,0.0045284,7e-05,9.0,9.0,9.0,9.0,8.0,,,,,,3866,0.2116,0.2004,0.4779,20.24,0,0,0,0,0,0,0,-6369.14,9.0
ff4a5cb5-8334-402e-a954-dc1f9fea52bb,"Create a lesson plan that integrates drama, mime or theater techniques into a history class. Duration: 3 class periods (each lasts for 45 minutes) for 3 days
Topic: Opium Wars between China and Britain
Grade level: 9-10",humanities,62739310,0.04,capped,4,0,0,4,0,0.00025935,0.005724,0.02013,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,4163,0.2304,0.3039,0.1459,17.27,0,1216,0.4145,0.4321,0.0326,13.82,0,71.56,0.0
48602309-76d1-4eff-bf7c-f50b9563f858,"Create a lesson plan that integrates drama, mime or theater techniques into a history class. Duration: 3 class periods (each lasts for 45 minutes) for 3 days
Topic: Opium Wars between China and Britain
Grade level: 9-10",humanities,62739310,0.08,capped,3,0,0,3,0,0.00020655,0.004656,0.03133,7.0,7.0,6.0,8.0,7.0,10.0,10.0,10.0,10.0,10.0,3390,0.2277,0.2647,0.4068,14.74,0,1896,0.3407,0.3948,0.035,13.94,0,85.14,-3.0
f9f0ae3e-d1ea-4a22-a4fa-8c3a304abb52,"Create a lesson plan that integrates drama, mime or theater techniques into a history class. Duration: 3 class periods (each lasts for 45 minutes) for 3 days
Topic: Opium Wars between China and Britain
Grade level: 9-10",humanities,62739310,0.16,capped,3,0,0,2,1,0.00020595,0.0332716,0.02368,8.0,8.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,4565,0.2256,0.3034,0.2489,15.69,1,1435,0.3659,0.4123,0.0313,15.6,0,-40.51,-1.0
528246dc-c3d1-47c7-8947-f35ad0eb92ed,Share ideas for adapting art masterpieces into interactive experiences for children. List 5 specific artworks and associated ideas.,humanities,14125357,0.02,capped,3,0,1,2,0,0.00013125,0.0010634,2.75e-05,10.0,10.0,10.0,10.0,10.0,,,,,,1011,0.3788,0.3775,0.0791,19.82,0,0,0,0,0,0,0,-3766.91,10.0
7e1f654a-9840-4927-abbe-67052657a4ec,Share ideas for adapting art masterpieces into interactive experiences for children. List 5 specific artworks and associated ideas.,humanities,14125357,0.04,capped,3,0,0,3,0,0.00013185,0.0011952,0.0160575,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,956,0.4069,0.4,0.067,20.78,0,1121,0.4273,0.4517,0.0154,16.73,0,92.56,0.0
7e8abfd0-2ef4-44b2-98d1-312340249d2e,Share ideas for adapting art masterpieces into interactive experiences for children. List 5 specific artworks and associated ideas.,humanities,14125357,0.08,capped,3,0,0,3,0,0.00013185,0.00111675,0.0161375,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,898,0.451,0.4128,0.0651,20.41,0,1111,0.4194,0.4313,0.0138,18.21,0,93.08,0.0
0a7811ed-c406-4746-a4a0-76018efd4835,Share ideas for adapting art masterpieces into interactive experiences for children. List 5 specific artworks and associated ideas.,humanities,14125357,0.16,capped,3,0,2,1,0,0.00012285,0.00102485,0.0147775,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1041,0.3967,0.3868,0.0699,21.24,0,969,0.4561,0.437,0.017,17.0,0,93.06,0.0
1a9315c3-2300-4040-9fbc-a5d8df55fb50,Explain what's base rate fallacy and list five specific examples of how politicians use it for campaigns.,humanities,6404588,0.02,capped,3,0,2,1,0,0.0001269,0.0013317,0.00211625,10.0,10.0,10.0,10.0,9.0,4.0,3.0,2.0,8.0,8.0,1621,0.33,0.3728,0.0573,26.15,3,166,0.6145,0.5758,0.0126,20.75,0,37.07,6.0
8147aef7-9494-44cb-a90d-46bc401334cc,Explain what's base rate fallacy and list five specific examples of how politicians use it for campaigns.,humanities,6404588,0.04,capped,3,0,2,1,0,0.0001281,0.0011924,0.01681625,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,1337,0.3867,0.3878,0.0534,26.22,0,1182,0.3832,0.4117,0.0388,20.03,0,92.91,0.0
f7ed6af3-865a-4eca-8c89-26e4f7377ab2,Explain what's base rate fallacy and list five specific examples of how politicians use it for campaigns.,humanities,6404588,0.08,capped,3,0,1,2,0,0.0001539,0.00132405,0.01559625,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1355,0.3402,0.3357,0.219,21.17,2,1177,0.441,0.4365,0.0262,20.29,0,91.51,0.0
